line_id,timestamp,node,label__alert_tag,is_anomaly,is_hardcase,label__level,position_ratio,template_id,message
29641102,1136310308,an679,EXT_FS,True,True,INFO,0.140338,3,
29641151,1136310308,an679,MPT,True,True,INFO,0.140338,7,mptscsih: ioc0: attempting task abort! (sc=00000101bddac700)
29812004,1136317256,cn25,CPU,True,True,INFO,0.141147,1,Losing some ticks... checking if CPU frequency changed.
29812059,1136317270,cn44,CPU,True,True,INFO,0.141147,1,Losing some ticks... checking if CPU frequency changed.
30661195,1136327598,an679,MPT,True,True,INFO,0.145168,7,mptscsih: ioc0: attempting task abort! (sc=00000101bede7380)
30661196,1136327598,an679,MPT,True,True,INFO,0.145168,7,mptscsih: ioc0: attempting task abort! (sc=00000101bedf3180)
30661197,1136327598,an679,MPT,True,True,INFO,0.145168,7,mptscsih: ioc0: attempting task abort! (sc=00000101bedf3580)
30661414,1136327599,an679,MPT,True,True,INFO,0.145169,7,mptscsih: ioc0: attempting task abort! (sc=00000101bede7380)
30661415,1136327599,an679,MPT,True,True,INFO,0.145169,7,mptscsih: ioc0: attempting task abort! (sc=00000101bedf3380)
30936815,1136376303,an679,MPT,True,True,INFO,0.146473,7,mptscsih: ioc0: attempting task abort! (sc=00000101ab61f080)
30936816,1136376303,an679,MPT,True,True,INFO,0.146473,7,mptscsih: ioc0: attempting task abort! (sc=00000101ab61f280)
30936817,1136376303,an679,MPT,True,True,INFO,0.146473,7,mptscsih: ioc0: attempting task abort! (sc=00000101abbd0500)
30936818,1136376303,an679,MPT,True,True,INFO,0.146473,7,mptscsih: ioc0: attempting task abort! (sc=00000101abbd0b00)
30936819,1136376303,an679,MPT,True,True,INFO,0.146473,7,mptscsih: ioc0: attempting task abort! (sc=00000101abbd0d00)
30936841,1136376304,an679,MPT,True,True,INFO,0.146473,7,mptscsih: ioc0: attempting task abort! (sc=00000101abbd0100)
30936842,1136376304,an679,MPT,True,True,INFO,0.146473,7,mptscsih: ioc0: attempting task abort! (sc=00000101abbd0300)
30936843,1136376304,an679,MPT,True,True,INFO,0.146473,7,mptscsih: ioc0: attempting task abort! (sc=00000101abbd0700)
30936844,1136376304,an679,MPT,True,True,INFO,0.146473,7,mptscsih: ioc0: attempting task abort! (sc=00000101abbd0900)
30936845,1136376304,an679,MPT,True,True,INFO,0.146473,7,mptscsih: ioc0: attempting task abort! (sc=00000101bfc73080)
30936865,1136376305,an679,CPU,True,True,INFO,0.146473,1,Losing some ticks... checking if CPU frequency changed.
30936874,1136376305,an679,MPT,True,True,INFO,0.146473,7,mptscsih: ioc0: attempting task abort! (sc=00000101abbd0500)
30936912,1136376312,an950,MPT,True,True,INFO,0.146473,7,mptscsih: ioc0: attempting task abort! (sc=00000101a892d500)
30936913,1136376312,an950,MPT,True,True,INFO,0.146473,7,mptscsih: ioc0: attempting task abort! (sc=00000101aa4b2080)
30936928,1136376313,an950,MPT,True,True,INFO,0.146473,7,mptscsih: ioc0: attempting task abort! (sc=00000101a892d300)
30936929,1136376313,an950,MPT,True,True,INFO,0.146473,7,mptscsih: ioc0: attempting task abort! (sc=00000101aa4b2280)
30936930,1136376313,an950,MPT,True,True,INFO,0.146473,7,mptscsih: ioc0: attempting task abort! (sc=00000101aa4b2480)
30936931,1136376313,an950,MPT,True,True,INFO,0.146473,7,mptscsih: ioc0: attempting task abort! (sc=00000101aa4b2680)
30936932,1136376313,an950,MPT,True,True,INFO,0.146473,7,mptscsih: ioc0: attempting task abort! (sc=00000101aa4b2880)
30936933,1136376313,an950,MPT,True,True,INFO,0.146473,7,mptscsih: ioc0: attempting task abort! (sc=00000101aa4b2a80)
30936956,1136376314,an950,MPT,True,True,INFO,0.146473,7,mptscsih: ioc0: attempting task abort! (sc=00000101a892d100)
30936957,1136376314,an950,MPT,True,True,INFO,0.146473,7,mptscsih: ioc0: attempting task abort! (sc=00000101a892d700)
30936958,1136376314,an950,MPT,True,True,INFO,0.146473,7,mptscsih: ioc0: attempting task abort! (sc=00000101a892d900)
30936959,1136376314,an950,MPT,True,True,INFO,0.146473,7,mptscsih: ioc0: attempting task abort! (sc=00000101a892db00)
30936960,1136376314,an950,MPT,True,True,INFO,0.146473,7,mptscsih: ioc0: attempting task abort! (sc=00000101a892dd00)
30936961,1136376314,an950,MPT,True,True,INFO,0.146473,7,mptscsih: ioc0: attempting task abort! (sc=00000101aa4b2c80)
30936983,1136376315,an950,MPT,True,True,INFO,0.146473,7,mptscsih: ioc0: attempting task abort! (sc=00000101bfef4080)
30936984,1136376315,an950,MPT,True,True,INFO,0.146473,7,mptscsih: ioc0: attempting task abort! (sc=00000101bfef4280)
30936985,1136376315,an950,MPT,True,True,INFO,0.146473,7,mptscsih: ioc0: attempting task abort! (sc=00000101bfef4480)
30936986,1136376315,an950,MPT,True,True,INFO,0.146473,7,mptscsih: ioc0: attempting task abort! (sc=00000101bfef4680)
30936987,1136376315,an950,MPT,True,True,INFO,0.146473,7,mptscsih: ioc0: attempting task abort! (sc=00000101bfef4880)
30936988,1136376315,an950,MPT,True,True,INFO,0.146473,7,mptscsih: ioc0: attempting task abort! (sc=00000101bfef4a80)
30937012,1136376316,an950,MPT,True,True,INFO,0.146474,7,mptscsih: ioc0: attempting task abort! (sc=00000101abb0e180)
30937013,1136376316,an950,MPT,True,True,INFO,0.146474,7,mptscsih: ioc0: attempting task abort! (sc=00000101abb0e380)
30937014,1136376316,an950,MPT,True,True,INFO,0.146474,7,mptscsih: ioc0: attempting task abort! (sc=00000101abb0e580)
30937015,1136376316,an950,MPT,True,True,INFO,0.146474,7,mptscsih: ioc0: attempting task abort! (sc=00000101abb0e780)
30937016,1136376316,an950,MPT,True,True,INFO,0.146474,7,mptscsih: ioc0: attempting task abort! (sc=00000101abb0e980)
30937017,1136376316,an950,MPT,True,True,INFO,0.146474,7,mptscsih: ioc0: attempting task abort! (sc=00000101abb0eb80)
30937018,1136376316,an950,MPT,True,True,INFO,0.146474,7,mptscsih: ioc0: attempting task abort! (sc=00000101abb0ed80)
30937039,1136376317,an950,MPT,True,True,INFO,0.146474,7,mptscsih: ioc0: attempting task abort! (sc=00000101aa4d5480)
30937040,1136376317,an950,MPT,True,True,INFO,0.146474,7,mptscsih: ioc0: attempting task abort! (sc=00000101aa4d5680)
30937041,1136376317,an950,MPT,True,True,INFO,0.146474,7,mptscsih: ioc0: attempting task abort! (sc=00000101aa4d5880)
30937042,1136376317,an950,MPT,True,True,INFO,0.146474,7,mptscsih: ioc0: attempting task abort! (sc=00000101aa4d5a80)
30937043,1136376317,an950,MPT,True,True,INFO,0.146474,7,mptscsih: ioc0: attempting task abort! (sc=00000101aa4d5c80)
30937061,1136376318,an950,MPT,True,True,INFO,0.146474,7,mptscsih: ioc0: attempting task abort! (sc=00000101aa057700)
30937062,1136376318,an950,MPT,True,True,INFO,0.146474,7,mptscsih: ioc0: attempting task abort! (sc=00000101aa057900)
30937063,1136376318,an950,MPT,True,True,INFO,0.146474,7,mptscsih: ioc0: attempting task abort! (sc=00000101aa057b00)
30937064,1136376318,an950,MPT,True,True,INFO,0.146474,7,mptscsih: ioc0: attempting task abort! (sc=00000101aa057d00)
30937065,1136376318,an950,MPT,True,True,INFO,0.146474,7,mptscsih: ioc0: attempting task abort! (sc=00000101aa4d5080)
30937066,1136376318,an950,MPT,True,True,INFO,0.146474,7,mptscsih: ioc0: attempting task abort! (sc=00000101aa4d5280)
30937086,1136376319,an950,MPT,True,True,INFO,0.146474,7,mptscsih: ioc0: attempting task abort! (sc=00000101aa057100)
30937087,1136376319,an950,MPT,True,True,INFO,0.146474,7,mptscsih: ioc0: attempting task abort! (sc=00000101aa057300)
30937088,1136376319,an950,MPT,True,True,INFO,0.146474,7,mptscsih: ioc0: attempting task abort! (sc=00000101aa057500)
30937089,1136376319,an950,MPT,True,True,INFO,0.146474,7,mptscsih: ioc0: attempting task abort! (sc=00000101ab500b80)
30937090,1136376319,an950,MPT,True,True,INFO,0.146474,7,mptscsih: ioc0: attempting task abort! (sc=00000101ab500d80)
30937116,1136376320,an950,MPT,True,True,INFO,0.146474,7,mptscsih: ioc0: attempting task abort! (sc=00000101a892d500)
30938731,1136376684,an925,MPT,True,True,INFO,0.146482,7,mptscsih: ioc0: attempting task abort! (sc=00000100bff29080)
30938732,1136376684,an925,MPT,True,True,INFO,0.146482,7,mptscsih: ioc0: attempting task abort! (sc=00000100bff29480)
30938733,1136376684,an925,MPT,True,True,INFO,0.146482,7,mptscsih: ioc0: attempting task abort! (sc=00000100bff29680)
30938734,1136376684,an925,MPT,True,True,INFO,0.146482,7,mptscsih: ioc0: attempting task abort! (sc=00000101779a1100)
30938735,1136376684,an925,MPT,True,True,INFO,0.146482,7,mptscsih: ioc0: attempting task abort! (sc=0000010179b1ec80)
30938736,1136376684,an925,MPT,True,True,INFO,0.146482,7,mptscsih: ioc0: attempting task abort! (sc=000001018db4c180)
30938737,1136376684,an925,MPT,True,True,INFO,0.146482,7,mptscsih: ioc0: attempting task abort! (sc=000001018db4c780)
30938738,1136376684,an925,MPT,True,True,INFO,0.146482,7,mptscsih: ioc0: attempting task abort! (sc=000001018db4cd80)
30938739,1136376684,an925,MPT,True,True,INFO,0.146482,7,mptscsih: ioc0: attempting task abort! (sc=000001019536bb80)
30938740,1136376684,an925,MPT,True,True,INFO,0.146482,7,mptscsih: ioc0: attempting task abort! (sc=000001019536d480)
30938741,1136376684,an925,MPT,True,True,INFO,0.146482,7,mptscsih: ioc0: attempting task abort! (sc=000001019536da80)
30938742,1136376684,an925,MPT,True,True,INFO,0.146482,7,mptscsih: ioc0: attempting task abort! (sc=000001019536dc80)
30938743,1136376684,an925,MPT,True,True,INFO,0.146482,7,mptscsih: ioc0: attempting task abort! (sc=0000010195373180)
30938744,1136376684,an925,MPT,True,True,INFO,0.146482,7,mptscsih: ioc0: attempting task abort! (sc=0000010195373380)
30938745,1136376684,an925,MPT,True,True,INFO,0.146482,7,mptscsih: ioc0: attempting task abort! (sc=0000010195373580)
30938746,1136376684,an925,MPT,True,True,INFO,0.146482,7,mptscsih: ioc0: attempting task abort! (sc=0000010195373780)
30938747,1136376684,an925,MPT,True,True,INFO,0.146482,7,mptscsih: ioc0: attempting task abort! (sc=0000010195373980)
30938748,1136376684,an925,MPT,True,True,INFO,0.146482,7,mptscsih: ioc0: attempting task abort! (sc=0000010195373d80)
30938749,1136376684,an925,MPT,True,True,INFO,0.146482,7,mptscsih: ioc0: attempting task abort! (sc=0000010195377500)
30938750,1136376684,an925,MPT,True,True,INFO,0.146482,7,mptscsih: ioc0: attempting task abort! (sc=0000010195377700)
30938751,1136376684,an925,MPT,True,True,INFO,0.146482,7,mptscsih: ioc0: attempting task abort! (sc=0000010195377d00)
30938752,1136376684,an925,MPT,True,True,INFO,0.146482,7,mptscsih: ioc0: attempting task abort! (sc=000001019fc1b700)
30938753,1136376684,an925,MPT,True,True,INFO,0.146482,7,mptscsih: ioc0: attempting task abort! (sc=000001019fc1b900)
30938754,1136376684,an925,MPT,True,True,INFO,0.146482,7,mptscsih: ioc0: attempting task abort! (sc=000001019fc1bb00)
30938755,1136376684,an925,MPT,True,True,INFO,0.146482,7,mptscsih: ioc0: attempting task abort! (sc=000001019fc1bd00)
30938756,1136376684,an925,MPT,True,True,INFO,0.146482,7,mptscsih: ioc0: attempting task abort! (sc=00000101a0140280)
30938757,1136376684,an925,MPT,True,True,INFO,0.146482,7,mptscsih: ioc0: attempting task abort! (sc=00000101a0140680)
30938758,1136376684,an925,MPT,True,True,INFO,0.146482,7,mptscsih: ioc0: attempting task abort! (sc=00000101a0140c80)
30938759,1136376684,an925,MPT,True,True,INFO,0.146482,7,mptscsih: ioc0: attempting task abort! (sc=00000101a2c70100)
30938760,1136376684,an925,MPT,True,True,INFO,0.146482,7,mptscsih: ioc0: attempting task abort! (sc=00000101a2c70300)
30938761,1136376684,an925,MPT,True,True,INFO,0.146482,7,mptscsih: ioc0: attempting task abort! (sc=00000101a2c70500)
30938762,1136376684,an925,MPT,True,True,INFO,0.146482,7,mptscsih: ioc0: attempting task abort! (sc=00000101a2c70700)
30938763,1136376684,an925,MPT,True,True,INFO,0.146482,7,mptscsih: ioc0: attempting task abort! (sc=00000101a2c70900)
30938764,1136376684,an925,MPT,True,True,INFO,0.146482,7,mptscsih: ioc0: attempting task abort! (sc=00000101a2c72080)
30938765,1136376684,an925,MPT,True,True,INFO,0.146482,7,mptscsih: ioc0: attempting task abort! (sc=00000101a2c72280)
30938766,1136376684,an925,MPT,True,True,INFO,0.146482,7,mptscsih: ioc0: attempting task abort! (sc=00000101a9918100)
30938767,1136376684,an925,MPT,True,True,INFO,0.146482,7,mptscsih: ioc0: attempting task abort! (sc=00000101a9d70080)
30938768,1136376684,an925,MPT,True,True,INFO,0.146482,7,mptscsih: ioc0: attempting task abort! (sc=00000101a9d70480)
30938769,1136376684,an925,MPT,True,True,INFO,0.146482,7,mptscsih: ioc0: attempting task abort! (sc=00000101a9d76080)
30938770,1136376684,an925,MPT,True,True,INFO,0.146482,7,mptscsih: ioc0: attempting task abort! (sc=00000101a9d7e100)
30938903,1136376685,an925,SCSI,True,True,INFO,0.146483,2,scsi0 (0:0): rejecting I/O to offline device
30938904,1136376685,an925,SCSI,True,True,INFO,0.146483,2,scsi0 (0:0): rejecting I/O to offline device
30938905,1136376685,an925,SCSI,True,True,INFO,0.146483,2,scsi0 (0:0): rejecting I/O to offline device
30938906,1136376685,an925,SCSI,True,True,INFO,0.146483,2,scsi0 (0:0): rejecting I/O to offline device
30938907,1136376685,an925,SCSI,True,True,INFO,0.146483,2,scsi0 (0:0): rejecting I/O to offline device
30938908,1136376685,an925,SCSI,True,True,INFO,0.146483,2,scsi0 (0:0): rejecting I/O to offline device
30938909,1136376685,an925,SCSI,True,True,INFO,0.146483,2,scsi0 (0:0): rejecting I/O to offline device
30938910,1136376685,an925,SCSI,True,True,INFO,0.146483,2,scsi0 (0:0): rejecting I/O to offline device
30939328,1136376716,an925,SCSI,True,True,INFO,0.146485,2,scsi0 (0:0): rejecting I/O to offline device
30939329,1136376716,an925,SCSI,True,True,INFO,0.146485,2,scsi0 (0:0): rejecting I/O to offline device
30939330,1136376716,an925,SCSI,True,True,INFO,0.146485,2,scsi0 (0:0): rejecting I/O to offline device
30939331,1136376716,an925,SCSI,True,True,INFO,0.146485,2,scsi0 (0:0): rejecting I/O to offline device
30939332,1136376716,an925,SCSI,True,True,INFO,0.146485,2,scsi0 (0:0): rejecting I/O to offline device
30939333,1136376716,an925,SCSI,True,True,INFO,0.146485,2,scsi0 (0:0): rejecting I/O to offline device
30939334,1136376716,an925,SCSI,True,True,INFO,0.146485,2,scsi0 (0:0): rejecting I/O to offline device
30942285,1136377920,an925,SCSI,True,True,INFO,0.146499,2,scsi0 (0:0): rejecting I/O to offline device
30942286,1136377920,an925,SCSI,True,True,INFO,0.146499,2,scsi0 (0:0): rejecting I/O to offline device
30942299,1136377925,an925,SCSI,True,True,INFO,0.146499,2,scsi0 (0:0): rejecting I/O to offline device
30942354,1136377955,an925,SCSI,True,True,INFO,0.146499,2,scsi0 (0:0): rejecting I/O to offline device
30942368,1136377960,an925,SCSI,True,True,INFO,0.146499,2,scsi0 (0:0): rejecting I/O to offline device
30942369,1136377960,an925,SCSI,True,True,INFO,0.146499,2,scsi0 (0:0): rejecting I/O to offline device
30974485,1136385911,an925,EXT_FS,True,True,INFO,0.146651,3,
30974489,1136385911,an925,SCSI,True,True,INFO,0.146651,2,scsi0 (0:0): rejecting I/O to offline device
30974490,1136385911,an925,SCSI,True,True,INFO,0.146651,2,scsi0 (0:0): rejecting I/O to offline device
30974491,1136385911,an925,SCSI,True,True,INFO,0.146651,2,scsi0 (0:0): rejecting I/O to offline device
30974492,1136385911,an925,SCSI,True,True,INFO,0.146651,2,scsi0 (0:0): rejecting I/O to offline device
31381690,1136386519,an679,MPT,True,True,INFO,0.148579,7,mptscsih: ioc0: attempting task abort! (sc=00000101b892f500)
31381691,1136386519,an679,MPT,True,True,INFO,0.148579,7,mptscsih: ioc0: attempting task abort! (sc=00000101bd60f380)
31381692,1136386519,an679,MPT,True,True,INFO,0.148579,7,mptscsih: ioc0: attempting task abort! (sc=00000101bd61a280)
31381693,1136386519,an679,MPT,True,True,INFO,0.148579,7,mptscsih: ioc0: attempting task abort! (sc=00000101bd61a480)
31381694,1136386519,an679,MPT,True,True,INFO,0.148579,7,mptscsih: ioc0: attempting task abort! (sc=00000101bd61a680)
31381695,1136386519,an679,MPT,True,True,INFO,0.148579,7,mptscsih: ioc0: attempting task abort! (sc=00000101bd61a880)
31381696,1136386519,an679,MPT,True,True,INFO,0.148579,7,mptscsih: ioc0: attempting task abort! (sc=00000101bd61aa80)
31381728,1136386520,an679,MPT,True,True,INFO,0.148579,7,mptscsih: ioc0: attempting task abort! (sc=00000101b892fd00)
31381729,1136386520,an679,MPT,True,True,INFO,0.148579,7,mptscsih: ioc0: attempting task abort! (sc=00000101bd60f180)
31381730,1136386520,an679,MPT,True,True,INFO,0.148579,7,mptscsih: ioc0: attempting task abort! (sc=00000101bd60f980)
31381765,1136386521,an679,MPT,True,True,INFO,0.148579,7,mptscsih: ioc0: attempting task abort! (sc=00000101b892f100)
31381766,1136386521,an679,MPT,True,True,INFO,0.148579,7,mptscsih: ioc0: attempting task abort! (sc=00000101b892f300)
31381767,1136386521,an679,MPT,True,True,INFO,0.148579,7,mptscsih: ioc0: attempting task abort! (sc=00000101b892f900)
31381798,1136386522,an679,MPT,True,True,INFO,0.148579,7,mptscsih: ioc0: attempting task abort! (sc=00000101b892f700)
31381799,1136386522,an679,MPT,True,True,INFO,0.148579,7,mptscsih: ioc0: attempting task abort! (sc=00000101b892fb00)
31381823,1136386523,an679,MPT,True,True,INFO,0.14858,7,mptscsih: ioc0: attempting task abort! (sc=00000101bd61ac80)
31381824,1136386523,an679,MPT,True,True,INFO,0.14858,7,mptscsih: ioc0: attempting task abort! (sc=00000101bfea3080)
31381825,1136386523,an679,MPT,True,True,INFO,0.14858,7,mptscsih: ioc0: attempting task abort! (sc=00000101bfea3280)
31381826,1136386523,an679,MPT,True,True,INFO,0.14858,7,mptscsih: ioc0: attempting task abort! (sc=00000101bfea3480)
31381827,1136386523,an679,MPT,True,True,INFO,0.14858,7,mptscsih: ioc0: attempting task abort! (sc=00000101bfea3680)
31381828,1136386523,an679,MPT,True,True,INFO,0.14858,7,mptscsih: ioc0: attempting task abort! (sc=00000101bfea3880)
31381829,1136386523,an679,MPT,True,True,INFO,0.14858,7,mptscsih: ioc0: attempting task abort! (sc=00000101bfea3a80)
31381866,1136386524,an679,CPU,True,True,INFO,0.14858,1,Losing some ticks... checking if CPU frequency changed.
31381867,1136386524,an679,MPT,True,True,INFO,0.14858,7,mptscsih: ioc0: attempting task abort! (sc=00000101bd609100)
31381868,1136386524,an679,MPT,True,True,INFO,0.14858,7,mptscsih: ioc0: attempting task abort! (sc=00000101bd609300)
31381869,1136386524,an679,MPT,True,True,INFO,0.14858,7,mptscsih: ioc0: attempting task abort! (sc=00000101bd609500)
31381870,1136386524,an679,MPT,True,True,INFO,0.14858,7,mptscsih: ioc0: attempting task abort! (sc=00000101bd609700)
31381871,1136386524,an679,MPT,True,True,INFO,0.14858,7,mptscsih: ioc0: attempting task abort! (sc=00000101bd609900)
31381872,1136386524,an679,MPT,True,True,INFO,0.14858,7,mptscsih: ioc0: attempting task abort! (sc=00000101bd609b00)
31381873,1136386524,an679,MPT,True,True,INFO,0.14858,7,mptscsih: ioc0: attempting task abort! (sc=00000101bd609d00)
