node,template_id,bucket5,anchor_ts,stage,pool_size,n_negatives_selected
an781,1,3812831,1143849450,2,15523,4
an782,1,3812831,1143849450,2,16375,4
an782,7,3836473,1150942050,1,17,4
an783,1,3812831,1143849450,2,15730,4
an784,1,3812831,1143849450,2,16338,4
an785,1,3812842,1143852750,2,19655,4
an789,1,3812842,1143852750,2,16460,4
an790,1,3812832,1143849750,2,15951,4
an794,1,3823718,1147115550,1,281,4
an794,3,3823718,1147115550,1,281,4
an8,1,3812842,1143852750,1,14,4
an8,1,3829227,1148768250,1,116,4
an80,1,3812842,1143852750,1,24,4
an800,1,3812832,1143849750,1,2,2
an801,1,3812831,1143849450,2,17260,4
an803,1,3812832,1143849750,2,16514,4
an804,1,3812831,1143849450,1,3,3
an805,1,3812842,1143852750,2,17262,4
an806,1,3812831,1143849450,2,19553,4
an807,1,3812842,1143852750,2,17730,4
an808,8,3815653,1144696050,1,48,4
an812,7,3806704,1142011350,1,604,4
an814,2,3782266,1134679950,1,8,4
an814,2,3782267,1134680250,1,8,4
an814,2,3782448,1134734550,1,11,4
an817,1,3812842,1143852750,1,20,4
an818,1,3812842,1143852750,2,18793,4
an820,1,3812842,1143852750,2,20240,4
an824,1,3812842,1143852750,2,26596,4
an826,1,3812842,1143852750,2,18777,4
an83,1,3812842,1143852750,1,58,4
an834,1,3804446,1141333950,1,1,1
an834,1,3813603,1144081050,1,4,4
an835,1,3812842,1143852750,2,17690,4
an850,1,3812842,1143852750,2,21760,4
an853,1,3820238,1146071550,1,7,4
an853,1,3822340,1146702150,1,2,2
an854,1,3812842,1143852750,1,8,4
an88,1,3812842,1143852750,1,11,4
an888,1,3806569,1141970850,1,2,2
an888,1,3812833,1143850050,2,20993,4
an89,1,3812842,1143852750,1,14,4
an895,1,3775461,1132638450,1,32,4
an895,1,3775763,1132729050,1,1651,4
an895,1,3821745,1146523650,1,183,4
an90,1,3806891,1142067450,1,599,4
an921,1,3830729,1149218850,1,1478,4
an925,1,3811985,1143595650,1,851,4
an925,1,3813185,1143955650,1,147,4
an925,2,3787922,1136376750,1,196,4
an925,2,3787926,1136377950,1,196,4
an925,2,3787953,1136386050,1,461,4
an925,3,3787953,1136386050,1,461,4
an925,7,3787922,1136376750,1,196,4
an925,7,3811985,1143595650,1,851,4
an925,7,3813185,1143955650,1,147,4
an925,7,3814474,1144342350,1,31,4
an925,7,3821716,1146514950,1,33,4
an930,7,3831161,1149348450,1,5,4
an933,1,3772964,1131889350,1,1436,4
an94,1,3812842,1143852750,1,21,4
an940,1,3833512,1150053750,1,1540,4
an950,1,3787985,1136395650,1,716,4
an950,1,3812231,1143669450,1,1241,4
an950,1,3813828,1144148550,1,154,4
an950,1,3814435,1144330650,1,615,4
an950,1,3819622,1145886750,1,642,4
an950,1,3821521,1146456450,1,370,4
an950,3,3813065,1143919650,1,764,4
an950,7,3787921,1136376450,1,106,4
an950,7,3787985,1136395650,1,716,4
an950,7,3812230,1143669150,1,1241,4
an950,7,3812231,1143669450,1,1241,4
an950,7,3813065,1143919650,1,764,4
an950,7,3813067,1143920250,1,798,4
an950,7,3813083,1143925050,1,500,4
an950,7,3813828,1144148550,1,154,4
an950,7,3814435,1144330650,1,615,4
an950,7,3818606,1145581950,1,320,4
an950,7,3819622,1145886750,1,642,4
an950,7,3819753,1145926050,1,161,4
an950,7,3821066,1146319950,1,515,4
an950,7,3821521,1146456450,1,370,4
an950,7,3823156,1146946950,1,700,4
an950,7,3825924,1147777350,1,149,4
an950,7,3825992,1147797750,1,518,4
an950,7,3826275,1147882650,1,687,4
an957,1,3812833,1143850050,2,16263,4
an96,1,3810691,1143207450,1,290,4
an983,1,3778560,1133568150,1,380,4
an993,1,3821923,1146577050,1,93,4
bn100,8,3816573,1144972050,1,16,4
bn1002,1,3816617,1144985250,1,8,4
bn1003,1,3816617,1144985250,1,6,4
bn101,2,3782688,1134806550,1,1,1
bn101,8,3816573,1144972050,1,14,4
bn102,8,3816573,1144972050,1,13,4
bn1022,1,3819785,1145935650,1,377,4
bn1024,1,3816618,1144985550,1,6,4
bn103,1,3816617,1144985250,1,16,4
bn103,1,3834644,1150393350,1,288,4
bn103,7,3834644,1150393350,1,288,4
bn103,8,3816573,1144972050,1,14,4
bn104,1,3816616,1144984950,1,6,4
bn105,8,3816573,1144972050,1,16,4
bn106,8,3816573,1144972050,1,18,4
bn108,1,3816618,1144985550,1,24,4
bn108,8,3816573,1144972050,1,27,4
bn109,8,3816573,1144972050,1,16,4
bn11,8,3816573,1144972050,1,12,4
bn110,1,3816618,1144985550,1,8,4
bn110,8,3816573,1144972050,1,14,4
bn111,8,3816573,1144972050,1,13,4
bn112,1,3778914,1133674350,1,528,4
bn112,3,3779351,1133805450,1,689,4
bn112,8,3816573,1144972050,1,16,4
bn113,1,3816615,1144984650,1,12,4
bn113,8,3816573,1144972050,1,19,4
bn114,8,3816573,1144972050,1,18,4
bn115,1,3837867,1151360250,1,1448,4
bn115,8,3816573,1144972050,1,25,4
bn116,8,3816573,1144972050,1,13,4
bn117,8,3816573,1144972050,1,15,4
bn118,8,3816573,1144972050,1,18,4
bn119,1,3813908,1144172550,1,345,4
bn12,8,3816573,1144972050,1,16,4
bn120,1,3816617,1144985250,1,12,4
bn120,8,3816573,1144972050,1,11,4
bn121,8,3816573,1144972050,1,14,4
bn122,1,3816617,1144985250,1,15,4
bn123,8,3816573,1144972050,1,16,4
bn124,8,3816573,1144972050,1,13,4
bn125,1,3816617,1144985250,1,10,4
bn125,8,3816573,1144972050,1,13,4
bn126,1,3816618,1144985550,1,7,4
bn126,8,3816573,1144972050,1,14,4
bn128,8,3816573,1144972050,1,10,4
bn129,8,3816573,1144972050,1,16,4
bn130,8,3816573,1144972050,1,14,4
bn131,8,3816573,1144972050,1,14,4
bn132,8,3816573,1144972050,1,16,4
bn133,1,3816618,1144985550,1,13,4
bn133,8,3816573,1144972050,1,13,4
bn134,1,3816618,1144985550,1,12,4
bn134,8,3816573,1144972050,1,13,4
bn135,8,3816573,1144972050,1,67,4
bn137,8,3816573,1144972050,1,13,4
bn138,8,3816573,1144972050,1,13,4
bn139,8,3816573,1144972050,1,18,4
bn14,8,3816573,1144972050,1,15,4
bn140,8,3816573,1144972050,1,38,4
bn141,8,3816573,1144972050,1,20,4
bn142,8,3816573,1144972050,1,10,4
bn143,8,3816573,1144972050,1,20,4
bn144,8,3816573,1144972050,1,28,4
bn145,1,3816617,1144985250,1,11,4
bn145,8,3816573,1144972050,1,57,4
bn146,1,3816616,1144984950,1,9,4
bn146,8,3816573,1144972050,1,16,4
bn147,8,3816573,1144972050,1,17,4
bn148,1,3816617,1144985250,1,8,4
bn148,8,3816573,1144972050,1,13,4
bn149,8,3816573,1144972050,1,21,4
bn150,8,3816573,1144972050,1,12,4
bn152,1,3816618,1144985550,1,5,4
bn152,8,3816573,1144972050,1,10,4
bn154,8,3816573,1144972050,1,14,4
bn155,1,3816616,1144984950,1,11,4
bn155,8,3816573,1144972050,1,13,4
bn156,8,3816573,1144972050,1,33,4
bn157,8,3816573,1144972050,1,10,4
bn158,1,3816616,1144984950,1,14,4
bn158,8,3816573,1144972050,1,15,4
bn159,8,3816573,1144972050,1,15,4
bn16,8,3816573,1144972050,1,54,4
bn160,1,3816616,1144984950,1,26,4
bn160,8,3816573,1144972050,1,20,4
bn161,8,3816573,1144972050,1,16,4
bn162,1,3816618,1144985550,1,7,4
bn162,8,3816573,1144972050,1,14,4
bn163,1,3816617,1144985250,1,26,4
bn163,8,3816573,1144972050,1,12,4
bn164,8,3816573,1144972050,1,13,4
bn165,1,3816617,1144985250,1,11,4
bn165,8,3816573,1144972050,1,16,4
bn166,8,3816573,1144972050,1,12,4
bn167,1,3811640,1143492150,1,1403,4
bn167,8,3833857,1150157250,1,21,4
bn169,8,3816573,1144972050,1,15,4
bn17,8,3816573,1144972050,1,15,4
bn171,8,3816573,1144972050,1,11,4
bn172,8,3816573,1144972050,1,26,4
bn173,8,3816573,1144972050,1,164,4
bn174,8,3816573,1144972050,1,17,4
bn176,1,3816616,1144984950,1,27,4
bn176,8,3816573,1144972050,1,15,4
bn177,1,3816616,1144984950,1,40,4
bn177,8,3816573,1144972050,1,10,4
bn178,8,3816573,1144972050,1,14,4
bn179,8,3816573,1144972050,1,9,4
bn18,8,3816573,1144972050,1,13,4
bn180,8,3816573,1144972050,1,15,4
bn181,8,3816573,1144972050,1,15,4
bn185,8,3816573,1144972050,1,13,4
bn186,1,3838797,1151639250,1,1506,4
bn189,1,3816617,1144985250,1,154,4
bn189,8,3816573,1144972050,1,157,4
bn19,8,3816573,1144972050,1,15,4
bn192,1,3816616,1144984950,1,5,4
bn192,8,3816573,1144972050,1,14,4
bn194,8,3816573,1144972050,1,12,4
bn195,8,3816573,1144972050,1,75,4
bn196,8,3816573,1144972050,1,16,4
bn197,1,3816617,1144985250,1,14,4
bn197,8,3816573,1144972050,1,10,4
bn198,8,3816573,1144972050,1,14,4
bn199,1,3816618,1144985550,1,21,4
bn200,8,3816573,1144972050,1,18,4
bn201,8,3816573,1144972050,1,15,4
bn202,8,3816573,1144972050,1,14,4
bn203,8,3816573,1144972050,1,12,4
bn204,8,3816573,1144972050,1,13,4
bn205,1,3816616,1144984950,1,13,4
bn205,8,3816573,1144972050,1,13,4
bn206,8,3816573,1144972050,1,25,4
bn207,1,3816617,1144985250,1,33,4
bn207,8,3816573,1144972050,1,13,4
bn208,8,3816573,1144972050,1,13,4
bn209,8,3816573,1144972050,1,9,4
bn21,8,3816573,1144972050,1,14,4
bn210,8,3816573,1144972050,1,16,4
bn211,8,3816573,1144972050,1,15,4
bn212,1,3816616,1144984950,1,23,4
bn212,8,3816573,1144972050,1,9,4
bn213,8,3816573,1144972050,1,18,4
bn214,8,3816573,1144972050,1,14,4
bn215,8,3816573,1144972050,1,16,4
bn217,8,3816573,1144972050,1,16,4
bn219,8,3816573,1144972050,1,16,4
bn22,8,3816573,1144972050,1,32,4
bn220,1,3816616,1144984950,1,49,4
bn220,8,3816573,1144972050,1,15,4
bn221,8,3816573,1144972050,1,18,4
bn225,1,3816616,1144984950,1,5,4
bn225,8,3816573,1144972050,1,16,4
bn226,8,3816573,1144972050,1,90,4
bn23,8,3816573,1144972050,1,14,4
bn231,1,3796783,1139035050,1,25,4
bn232,1,3816616,1144984950,1,95,4
bn234,1,3816616,1144984950,1,11,4
bn235,1,3816616,1144984950,1,11,4
bn235,8,3816573,1144972050,1,16,4
bn238,1,3810576,1143172950,1,1340,4
bn239,1,3816615,1144984650,1,35,4
bn239,8,3816573,1144972050,1,12,4
bn24,8,3816573,1144972050,1,16,4
bn240,1,3827703,1148311050,1,1276,4
bn243,1,3779700,1133910150,1,945,4
bn243,1,3794343,1138303050,1,246,4
bn243,1,3810592,1143177750,1,7,4
bn243,1,3812598,1143779550,1,19,4
bn243,1,3814595,1144378650,1,11,4
bn243,1,3814825,1144447650,1,214,4
bn243,1,3819952,1145985750,1,553,4
bn243,3,3779699,1133909850,1,946,4
bn243,3,3794104,1138231350,1,1157,4
bn243,3,3794343,1138303050,1,246,4
bn244,1,3816615,1144984650,1,33,4
bn244,1,3826511,1147953450,1,1498,4
bn244,8,3816573,1144972050,1,13,4
bn247,1,3816616,1144984950,1,16,4
bn247,8,3816573,1144972050,1,9,4
bn25,8,3816573,1144972050,1,37,4
bn254,8,3816573,1144972050,1,87,4
bn256,1,3816617,1144985250,1,13,4
bn257,1,3772285,1131685650,1,1177,4
bn257,1,3816616,1144984950,1,10,4
bn257,8,3816573,1144972050,1,12,4
bn26,1,3816616,1144984950,1,17,4
bn26,8,3816573,1144972050,1,18,4
bn261,1,3816617,1144985250,1,27,4
bn261,8,3816573,1144972050,1,83,4
bn262,1,3816616,1144984950,1,44,4
bn262,8,3816573,1144972050,1,47,4
bn264,1,3816616,1144984950,1,18,4
bn264,8,3816573,1144972050,1,11,4
bn268,8,3816573,1144972050,1,10,4
bn27,1,3816617,1144985250,1,10,4
bn270,1,3816617,1144985250,1,29,4
bn270,8,3816573,1144972050,1,11,4
bn276,1,3816615,1144984650,1,15,4
bn276,8,3816573,1144972050,1,13,4
bn28,1,3816615,1144984650,1,10,4
bn28,8,3816573,1144972050,1,14,4
bn284,1,3816616,1144984950,1,121,4
bn284,8,3816573,1144972050,1,10,4
bn285,1,3814357,1144307250,1,424,4
bn288,8,3798418,1139525550,1,12,4
bn288,8,3798419,1139525850,1,12,4
bn289,1,3807792,1142337750,1,14,4
bn289,2,3806771,1142031450,1,57,4
bn289,2,3806772,1142031750,1,57,4
bn289,2,3806928,1142078550,1,16,4
bn289,2,3807216,1142164950,1,16,4
bn289,2,3807504,1142251350,1,16,4
bn289,2,3807792,1142337750,1,14,4
bn289,2,3807798,1142339550,1,14,4
bn289,2,3808080,1142424150,1,16,4
bn289,7,3806770,1142031150,1,57,4
bn289,7,3806771,1142031450,1,57,4
bn289,8,3798418,1139525550,1,7,4
bn29,1,3816616,1144984950,1,10,4
bn290,8,3798418,1139525550,1,9,4
bn290,8,3798419,1139525850,1,9,4
bn293,1,3811362,1143408750,1,61,4
bn293,2,3811359,1143407850,1,62,4
bn293,2,3811362,1143408750,1,61,4
bn293,2,3811538,1143461550,1,8,4
bn293,2,3811894,1143568350,1,557,4
bn293,7,3811359,1143407850,1,62,4
bn293,8,3836480,1150944150,1,91,4
bn293,8,3836481,1150944450,1,91,4
bn294,1,3816616,1144984950,1,7,4
bn294,8,3816573,1144972050,1,12,4
bn295,1,3816616,1144984950,1,7,4
bn295,8,3816573,1144972050,1,19,4
bn297,1,3816618,1144985550,1,18,4
bn297,8,3816573,1144972050,1,57,4
bn299,1,3816618,1144985550,1,48,4
bn299,8,3816573,1144972050,1,134,4
bn3,8,3816573,1144972050,1,87,4
bn30,1,3816616,1144984950,1,11,4
bn301,1,3816616,1144984950,1,13,4
bn301,8,3816573,1144972050,1,12,4
bn303,1,3816617,1144985250,1,16,4
bn303,8,3816573,1144972050,1,10,4
bn305,8,3816573,1144972050,1,13,4
bn308,1,3816616,1144984950,1,10,4
bn309,1,3816617,1144985250,1,155,4
bn31,1,3816616,1144984950,1,46,4
bn31,8,3816573,1144972050,1,16,4
bn310,8,3816573,1144972050,1,173,4
bn314,8,3816573,1144972050,1,12,4
bn315,8,3816573,1144972050,1,12,4
bn318,1,3816617,1144985250,1,13,4
bn319,8,3816573,1144972050,1,10,4
bn320,1,3816617,1144985250,1,5,4
bn320,8,3816573,1144972050,1,10,4
bn322,1,3816617,1144985250,1,9,4
bn327,1,3816617,1144985250,1,23,4
bn327,8,3816573,1144972050,1,10,4
bn329,1,3816618,1144985550,1,25,4
bn329,8,3816573,1144972050,1,99,4
bn33,1,3816616,1144984950,1,21,4
bn33,8,3816573,1144972050,1,41,4
bn330,8,3816573,1144972050,1,36,4
bn331,8,3816573,1144972050,1,9,4
bn332,1,3821784,1146535350,1,1139,4
bn333,1,3816616,1144984950,1,5,4
bn333,8,3816573,1144972050,1,11,4
bn334,1,3816617,1144985250,1,20,4
bn335,1,3816617,1144985250,1,13,4
bn335,8,3816573,1144972050,1,12,4
bn336,8,3816573,1144972050,1,14,4
bn336,9,3813908,1144172550,1,14,4
bn337,1,3816617,1144985250,1,103,4
bn337,8,3816573,1144972050,1,27,4
bn338,8,3816573,1144972050,1,10,4
bn34,8,3816573,1144972050,1,15,4
bn342,8,3816573,1144972050,1,11,4
bn343,1,3830250,1149075150,1,143,4
bn343,7,3830250,1149075150,1,143,4
bn344,1,3816618,1144985550,1,4,4
bn344,8,3816573,1144972050,1,11,4
bn345,8,3816573,1144972050,1,13,4
bn346,8,3816573,1144972050,1,20,4
bn347,8,3816573,1144972050,1,9,4
bn348,8,3810195,1143058650,1,58,4
bn348,8,3810196,1143058950,1,58,4
bn348,8,3810197,1143059250,1,58,4
bn348,8,3810198,1143059550,1,57,4
bn348,8,3816573,1144972050,1,10,4
bn35,1,3816617,1144985250,1,6,4
bn35,8,3816573,1144972050,1,16,4
bn350,1,3816618,1144985550,1,8,4
bn350,8,3810195,1143058650,1,58,4
bn350,8,3810196,1143058950,1,58,4
bn350,8,3810197,1143059250,1,58,4
bn350,8,3810198,1143059550,1,58,4
bn350,8,3816573,1144972050,1,10,4
bn351,8,3810195,1143058650,1,58,4
bn351,8,3810196,1143058950,1,58,4
bn351,8,3810197,1143059250,1,58,4
bn351,8,3810198,1143059550,1,58,4
bn351,8,3816573,1144972050,1,12,4
bn352,8,3810195,1143058650,1,59,4
bn352,8,3810196,1143058950,1,59,4
bn352,8,3810197,1143059250,1,59,4
bn352,8,3810198,1143059550,1,58,4
bn352,8,3816573,1144972050,1,11,4
bn353,8,3810195,1143058650,1,60,4
bn353,8,3810196,1143058950,1,60,4
bn353,8,3810197,1143059250,1,60,4
bn353,8,3810198,1143059550,1,60,4
bn353,8,3816573,1144972050,1,12,4
bn354,1,3816617,1144985250,1,7,4
bn354,8,3816573,1144972050,1,13,4
bn355,1,3816617,1144985250,1,10,4
bn355,8,3810195,1143058650,1,60,4
bn355,8,3810196,1143058950,1,60,4
bn355,8,3810197,1143059250,1,60,4
bn355,8,3810198,1143059550,1,60,4
bn356,1,3816616,1144984950,1,8,4
bn356,8,3810195,1143058650,1,61,4
bn356,8,3810196,1143058950,1,61,4
bn356,8,3810197,1143059250,1,61,4
bn356,8,3810198,1143059550,1,61,4
bn356,8,3816573,1144972050,1,16,4
bn357,1,3816617,1144985250,1,6,4
bn357,8,3810195,1143058650,1,62,4
bn357,8,3810196,1143058950,1,62,4
bn357,8,3810197,1143059250,1,62,4
bn357,8,3810198,1143059550,1,62,4
bn357,8,3816573,1144972050,1,14,4
bn358,8,3810195,1143058650,1,64,4
bn358,8,3810196,1143058950,1,64,4
bn358,8,3810197,1143059250,1,64,4
bn358,8,3810198,1143059550,1,63,4
bn359,8,3810195,1143058650,1,63,4
bn359,8,3810196,1143058950,1,63,4
bn359,8,3810197,1143059250,1,62,4
bn359,8,3810198,1143059550,1,61,4
bn36,1,3816615,1144984650,1,108,4
bn36,8,3816573,1144972050,1,11,4
bn360,8,3816573,1144972050,1,60,4
bn361,8,3816573,1144972050,1,106,4
bn362,8,3816573,1144972050,1,40,4
bn363,1,3816617,1144985250,1,28,4
bn363,8,3816573,1144972050,1,48,4
bn364,8,3816573,1144972050,1,11,4
bn365,1,3809537,1142861250,1,1455,4
bn365,8,3833857,1150157250,1,12,4
bn367,1,3816617,1144985250,1,19,4
bn370,1,3816618,1144985550,1,6,4
bn370,8,3816573,1144972050,1,13,4
bn372,1,3809900,1142970150,1,14,4
bn372,1,3812031,1143609450,1,6,4
bn373,1,3816616,1144984950,1,11,4
bn373,8,3816573,1144972050,1,12,4
bn374,8,3816573,1144972050,1,10,4
bn376,4,3809038,1142711550,1,8,4
bn378,8,3816573,1144972050,1,14,4
bn379,1,3816618,1144985550,1,11,4
bn38,8,3816573,1144972050,1,14,4
bn380,1,3816617,1144985250,1,16,4
bn380,8,3816573,1144972050,1,55,4
bn381,1,3816617,1144985250,1,10,4
bn381,8,3816573,1144972050,1,13,4
bn382,8,3816573,1144972050,1,13,4
bn384,1,3816616,1144984950,1,15,4
bn386,1,3816618,1144985550,1,80,4
bn387,1,3816616,1144984950,1,71,4
bn388,1,3816617,1144985250,1,13,4
bn39,8,3816573,1144972050,1,14,4
bn390,1,3837867,1151360250,1,1431,4
bn391,1,3816617,1144985250,1,11,4
bn393,1,3816617,1144985250,1,10,4
bn394,1,3816618,1144985550,1,11,4
bn396,7,3839173,1151752050,1,23,4
bn40,1,3804642,1141392750,1,151,4
bn400,1,3816617,1144985250,1,8,4
bn403,1,3816617,1144985250,1,14,4
bn404,1,3816618,1144985550,1,11,4
bn408,1,3816617,1144985250,1,5,4
bn410,1,3775763,1132729050,1,56,4
bn410,1,3788312,1136493750,1,2260,4
bn410,1,3788600,1136580150,1,7,4
bn410,1,3806811,1142043450,1,8,4
bn410,1,3812600,1143780150,1,17,4
bn410,1,3814598,1144379550,1,66,4
bn410,1,3814828,1144448550,1,11,4
bn410,1,3832179,1149653850,1,9,4
bn410,1,3833894,1150168350,1,7,4
bn412,1,3816616,1144984950,1,7,4
bn413,1,3816616,1144984950,1,38,4
bn414,1,3816616,1144984950,1,22,4
bn42,1,3816617,1144985250,1,11,4
bn420,1,3816617,1144985250,1,21,4
bn423,1,3816617,1144985250,1,10,4
bn425,1,3797712,1139313750,1,298,4
bn425,1,3804029,1141208850,1,149,4
bn425,1,3812963,1143889050,1,156,4
bn425,1,3819004,1145701350,1,149,4
bn425,1,3840042,1152012750,1,153,4
bn425,2,3797712,1139313750,1,298,4
bn425,2,3797713,1139314050,1,302,4
bn425,2,3798060,1139418150,1,1446,4
bn425,2,3798288,1139486550,1,1809,4
bn425,2,3798576,1139572950,1,2529,4
bn425,2,3798690,1139607150,1,2876,4
bn425,2,3799825,1139947650,1,6474,4
bn425,2,3799841,1139952450,1,6471,4
bn425,2,3800740,1140222150,1,8624,4
bn425,2,3801786,1140535950,1,12222,4
bn425,7,3797712,1139313750,1,298,4
bn425,7,3804029,1141208850,1,149,4
bn425,7,3812963,1143889050,1,156,4
bn425,7,3819004,1145701350,1,149,4
bn425,7,3840042,1152012750,1,153,4
bn426,1,3816617,1144985250,1,8,4
bn43,1,3816617,1144985250,1,13,4
bn43,8,3816573,1144972050,1,15,4
bn433,1,3795855,1138756650,1,1145,4
bn433,1,3816617,1144985250,1,11,4
bn434,1,3833842,1150152750,1,880,4
bn435,1,3833842,1150152750,1,874,4
bn437,1,3833842,1150152750,1,1016,4
bn438,1,3837897,1151369250,1,1156,4
bn438,8,3836480,1150944150,1,60,4
bn439,1,3816617,1144985250,1,12,4
bn439,1,3833841,1150152450,1,851,4
bn44,8,3816573,1144972050,1,16,4
bn442,1,3833842,1150152750,1,1020,4
bn444,1,3816618,1144985550,1,8,4
bn444,1,3833842,1150152750,1,905,4
bn445,1,3833841,1150152450,1,846,4
bn45,8,3816573,1144972050,1,15,4
bn451,1,3816616,1144984950,1,6,4
bn454,1,3816618,1144985550,1,7,4
bn455,1,3816617,1144985250,1,24,4
bn458,1,3816618,1144985550,1,9,4
bn459,1,3816616,1144984950,1,23,4
bn46,8,3816573,1144972050,1,16,4
bn461,1,3816616,1144984950,1,18,4
bn462,1,3816617,1144985250,1,18,4
bn465,1,3816617,1144985250,1,15,4
bn467,1,3816618,1144985550,1,35,4
bn47,8,3816573,1144972050,1,14,4
bn471,1,3793796,1138138950,1,3591,4
bn471,2,3792685,1137805650,1,49,4
bn471,2,3792686,1137805950,1,49,4
bn471,2,3792816,1137844950,1,77,4
bn471,2,3793392,1138017750,1,2526,4
bn471,2,3793796,1138138950,1,3591,4
bn471,2,3794049,1138214850,1,4307,4
bn471,2,3794104,1138231350,1,4309,4
bn471,2,3794323,1138297050,1,5026,4
bn471,2,3794398,1138319550,1,5031,4
bn471,2,3794544,1138363350,1,5379,4
bn471,2,3794610,1138383150,1,5743,4
bn471,2,3794626,1138387950,1,5746,4
bn471,2,3795449,1138634850,1,8613,4
bn471,2,3795501,1138650450,1,8604,4
bn471,3,3795501,1138650450,1,8604,4
bn471,7,3792685,1137805650,1,49,4
bn473,1,3816616,1144984950,1,11,4
bn478,1,3816618,1144985550,1,13,4
bn479,1,3816616,1144984950,1,57,4
bn481,1,3816617,1144985250,1,11,4
bn484,1,3816616,1144984950,1,16,4
bn485,1,3816618,1144985550,1,18,4
bn486,1,3816618,1144985550,1,9,4
bn487,1,3816616,1144984950,1,26,4
bn488,1,3833841,1150152450,1,817,4
bn49,1,3816616,1144984950,1,68,4
bn49,8,3816573,1144972050,1,17,4
bn490,1,3816617,1144985250,1,25,4
bn491,1,3816617,1144985250,1,30,4
bn492,1,3816617,1144985250,1,28,4
bn494,1,3816617,1144985250,1,19,4
bn496,1,3816617,1144985250,1,19,4
bn496,1,3833842,1150152750,1,876,4
bn496,1,3835570,1150671150,1,1261,4
bn499,1,3816617,1144985250,1,10,4
bn5,8,3816573,1144972050,1,73,4
bn50,7,3826631,1147989450,1,5,4
bn501,1,3816618,1144985550,1,13,4
bn501,1,3833842,1150152750,1,1022,4
bn502,1,3816617,1144985250,1,21,4
bn504,1,3831895,1149568650,1,5,4
bn506,1,3816616,1144984950,1,9,4
bn507,1,3816617,1144985250,1,12,4
bn508,2,3806707,1142012250,1,556,4
bn51,8,3816573,1144972050,1,15,4
bn510,1,3816616,1144984950,1,21,4
